"Filename","target","category","speaker","fold"
"2_george_12.wav","2","deux","george","2"
"2_george_13.wav","2","deux","george","3"
"2_george_14.wav","2","deux","george","4"
"2_george_15.wav","2","deux","george","5"
"2_george_16.wav","2","deux","george","6"
"2_george_17.wav","2","deux","george","7"
"2_george_18.wav","2","deux","george","8"
"2_george_19.wav","2","deux","george","9"
"2_george_1.wav","2","deux","george","1"
"2_george_20.wav","2","deux","george","0"
"2_george_21.wav","2","deux","george","1"
"2_george_22.wav","2","deux","george","2"
"2_george_23.wav","2","deux","george","3"
"2_george_24.wav","2","deux","george","4"
"2_george_25.wav","2","deux","george","5"
"2_george_26.wav","2","deux","george","6"
"2_george_27.wav","2","deux","george","7"
"2_george_28.wav","2","deux","george","8"
"2_george_29.wav","2","deux","george","9"
"2_george_2.wav","2","deux","george","2"
"2_george_30.wav","2","deux","george","0"
"2_george_31.wav","2","deux","george","1"
"2_george_32.wav","2","deux","george","2"
"2_george_33.wav","2","deux","george","3"
"2_george_34.wav","2","deux","george","4"
"2_george_35.wav","2","deux","george","5"
"2_george_36.wav","2","deux","george","6"
"2_george_37.wav","2","deux","george","7"
"2_george_38.wav","2","deux","george","8"
"2_george_39.wav","2","deux","george","9"
"2_george_3.wav","2","deux","george","3"
"2_george_40.wav","2","deux","george","0"
"2_george_41.wav","2","deux","george","1"
"2_george_42.wav","2","deux","george","2"
"2_george_43.wav","2","deux","george","3"
"2_george_44.wav","2","deux","george","4"
"2_george_45.wav","2","deux","george","5"
"2_george_46.wav","2","deux","george","6"
"2_george_47.wav","2","deux","george","7"
"2_george_48.wav","2","deux","george","8"
"2_george_49.wav","2","deux","george","9"
"2_george_4.wav","2","deux","george","4"
"2_george_5.wav","2","deux","george","5"
"2_george_6.wav","2","deux","george","6"
"2_george_7.wav","2","deux","george","7"
"2_george_8.wav","2","deux","george","8"
"2_george_9.wav","2","deux","george","9"
"2_jackson_0.wav","2","deux","jackson","0"
"2_jackson_10.wav","2","deux","jackson","0"
"2_jackson_11.wav","2","deux","jackson","1"
"2_jackson_12.wav","2","deux","jackson","2"
"2_jackson_13.wav","2","deux","jackson","3"
"2_jackson_14.wav","2","deux","jackson","4"
"2_jackson_15.wav","2","deux","jackson","5"
"2_jackson_16.wav","2","deux","jackson","6"
"2_jackson_17.wav","2","deux","jackson","7"
"2_jackson_18.wav","2","deux","jackson","8"
"2_jackson_19.wav","2","deux","jackson","9"
"2_jackson_1.wav","2","deux","jackson","1"
"2_jackson_20.wav","2","deux","jackson","0"
"2_jackson_21.wav","2","deux","jackson","1"
"2_jackson_22.wav","2","deux","jackson","2"
"2_jackson_23.wav","2","deux","jackson","3"
"2_jackson_24.wav","2","deux","jackson","4"
"2_jackson_25.wav","2","deux","jackson","5"
"2_jackson_26.wav","2","deux","jackson","6"
"2_jackson_27.wav","2","deux","jackson","7"
"2_jackson_28.wav","2","deux","jackson","8"
"2_jackson_29.wav","2","deux","jackson","9"
"2_jackson_2.wav","2","deux","jackson","2"
"2_jackson_30.wav","2","deux","jackson","0"
"2_jackson_31.wav","2","deux","jackson","1"
"2_jackson_32.wav","2","deux","jackson","2"
"2_jackson_33.wav","2","deux","jackson","3"
"2_jackson_34.wav","2","deux","jackson","4"
"2_jackson_35.wav","2","deux","jackson","5"
"2_jackson_36.wav","2","deux","jackson","6"
"2_jackson_37.wav","2","deux","jackson","7"
"2_jackson_38.wav","2","deux","jackson","8"
"2_jackson_39.wav","2","deux","jackson","9"
"2_jackson_3.wav","2","deux","jackson","3"
"2_jackson_40.wav","2","deux","jackson","0"
"2_jackson_41.wav","2","deux","jackson","1"
"2_jackson_42.wav","2","deux","jackson","2"
"2_jackson_43.wav","2","deux","jackson","3"
"2_jackson_44.wav","2","deux","jackson","4"
"2_jackson_45.wav","2","deux","jackson","5"
"2_jackson_46.wav","2","deux","jackson","6"
"2_jackson_47.wav","2","deux","jackson","7"
"2_jackson_48.wav","2","deux","jackson","8"
"2_jackson_49.wav","2","deux","jackson","9"
"2_jackson_4.wav","2","deux","jackson","4"
"2_jackson_5.wav","2","deux","jackson","5"
"2_jackson_6.wav","2","deux","jackson","6"
"2_jackson_7.wav","2","deux","jackson","7"
"2_jackson_8.wav","2","deux","jackson","8"
"2_jackson_9.wav","2","deux","jackson","9"
"2_lucas_0.wav","2","deux","lucas","0"
"2_lucas_10.wav","2","deux","lucas","0"
"2_lucas_11.wav","2","deux","lucas","1"
"2_lucas_12.wav","2","deux","lucas","2"
"2_lucas_13.wav","2","deux","lucas","3"
"2_lucas_14.wav","2","deux","lucas","4"
"2_lucas_15.wav","2","deux","lucas","5"
"2_lucas_16.wav","2","deux","lucas","6"
"2_lucas_17.wav","2","deux","lucas","7"
"2_lucas_18.wav","2","deux","lucas","8"
"2_lucas_19.wav","2","deux","lucas","9"
"2_lucas_1.wav","2","deux","lucas","1"
"2_lucas_20.wav","2","deux","lucas","0"
"2_lucas_21.wav","2","deux","lucas","1"
"2_lucas_22.wav","2","deux","lucas","2"
"2_lucas_23.wav","2","deux","lucas","3"
"2_lucas_24.wav","2","deux","lucas","4"
"2_lucas_25.wav","2","deux","lucas","5"
"2_lucas_26.wav","2","deux","lucas","6"
"2_lucas_27.wav","2","deux","lucas","7"
"2_lucas_28.wav","2","deux","lucas","8"
"2_lucas_29.wav","2","deux","lucas","9"
"2_lucas_2.wav","2","deux","lucas","2"
"2_lucas_30.wav","2","deux","lucas","0"
"2_lucas_31.wav","2","deux","lucas","1"
"2_lucas_32.wav","2","deux","lucas","2"
"2_lucas_33.wav","2","deux","lucas","3"
"2_lucas_34.wav","2","deux","lucas","4"
"2_lucas_35.wav","2","deux","lucas","5"
"2_lucas_36.wav","2","deux","lucas","6"
"2_lucas_37.wav","2","deux","lucas","7"
"2_lucas_38.wav","2","deux","lucas","8"
"2_lucas_39.wav","2","deux","lucas","9"
"2_lucas_3.wav","2","deux","lucas","3"
"2_lucas_40.wav","2","deux","lucas","0"
"2_lucas_41.wav","2","deux","lucas","1"
"2_lucas_42.wav","2","deux","lucas","2"
"2_lucas_43.wav","2","deux","lucas","3"
"2_lucas_44.wav","2","deux","lucas","4"
"2_lucas_45.wav","2","deux","lucas","5"
"2_lucas_46.wav","2","deux","lucas","6"
"2_lucas_47.wav","2","deux","lucas","7"
"2_lucas_48.wav","2","deux","lucas","8"
"2_lucas_49.wav","2","deux","lucas","9"
"2_lucas_4.wav","2","deux","lucas","4"
"2_lucas_5.wav","2","deux","lucas","5"
"2_lucas_6.wav","2","deux","lucas","6"
"2_lucas_7.wav","2","deux","lucas","7"
"2_lucas_8.wav","2","deux","lucas","8"
"2_lucas_9.wav","2","deux","lucas","9"
"2_nicolas_0.wav","2","deux","nicolas","0"
"2_nicolas_10.wav","2","deux","nicolas","0"
"2_nicolas_11.wav","2","deux","nicolas","1"
"2_nicolas_12.wav","2","deux","nicolas","2"
"2_nicolas_13.wav","2","deux","nicolas","3"
"2_nicolas_14.wav","2","deux","nicolas","4"
"2_nicolas_15.wav","2","deux","nicolas","5"
"2_nicolas_16.wav","2","deux","nicolas","6"
"2_nicolas_17.wav","2","deux","nicolas","7"
"2_nicolas_18.wav","2","deux","nicolas","8"
"2_nicolas_19.wav","2","deux","nicolas","9"
"2_nicolas_1.wav","2","deux","nicolas","1"
"2_nicolas_20.wav","2","deux","nicolas","0"
"2_nicolas_21.wav","2","deux","nicolas","1"
"2_nicolas_22.wav","2","deux","nicolas","2"
"2_nicolas_23.wav","2","deux","nicolas","3"
"2_nicolas_24.wav","2","deux","nicolas","4"
"2_nicolas_25.wav","2","deux","nicolas","5"
"2_nicolas_26.wav","2","deux","nicolas","6"
"2_nicolas_27.wav","2","deux","nicolas","7"
"2_nicolas_28.wav","2","deux","nicolas","8"
"2_nicolas_29.wav","2","deux","nicolas","9"
"2_nicolas_2.wav","2","deux","nicolas","2"
"2_nicolas_30.wav","2","deux","nicolas","0"
"2_nicolas_31.wav","2","deux","nicolas","1"
"2_nicolas_32.wav","2","deux","nicolas","2"
"2_nicolas_33.wav","2","deux","nicolas","3"
"2_nicolas_34.wav","2","deux","nicolas","4"
"2_nicolas_35.wav","2","deux","nicolas","5"
"2_nicolas_36.wav","2","deux","nicolas","6"
"2_nicolas_37.wav","2","deux","nicolas","7"
"2_nicolas_38.wav","2","deux","nicolas","8"
"2_nicolas_39.wav","2","deux","nicolas","9"
"2_nicolas_3.wav","2","deux","nicolas","3"
"2_nicolas_40.wav","2","deux","nicolas","0"
"2_nicolas_41.wav","2","deux","nicolas","1"
"2_nicolas_42.wav","2","deux","nicolas","2"
"2_nicolas_43.wav","2","deux","nicolas","3"
"2_nicolas_44.wav","2","deux","nicolas","4"
"2_nicolas_45.wav","2","deux","nicolas","5"
"2_nicolas_46.wav","2","deux","nicolas","6"
"2_nicolas_47.wav","2","deux","nicolas","7"
"2_nicolas_48.wav","2","deux","nicolas","8"
"2_nicolas_49.wav","2","deux","nicolas","9"
"2_nicolas_4.wav","2","deux","nicolas","4"
"2_nicolas_5.wav","2","deux","nicolas","5"
"2_nicolas_6.wav","2","deux","nicolas","6"
"2_nicolas_7.wav","2","deux","nicolas","7"
"2_nicolas_8.wav","2","deux","nicolas","8"
"2_nicolas_9.wav","2","deux","nicolas","9"
"2_theo_0.wav","2","deux","theo","0"
"2_theo_10.wav","2","deux","theo","0"
"2_theo_11.wav","2","deux","theo","1"
"2_theo_12.wav","2","deux","theo","2"
"2_theo_13.wav","2","deux","theo","3"
"2_theo_14.wav","2","deux","theo","4"
"2_theo_15.wav","2","deux","theo","5"
"2_theo_16.wav","2","deux","theo","6"
"2_theo_17.wav","2","deux","theo","7"
"2_theo_18.wav","2","deux","theo","8"
"2_theo_19.wav","2","deux","theo","9"
"2_theo_1.wav","2","deux","theo","1"
"2_theo_20.wav","2","deux","theo","0"
"2_theo_21.wav","2","deux","theo","1"
"2_theo_22.wav","2","deux","theo","2"
"2_theo_23.wav","2","deux","theo","3"
"2_theo_24.wav","2","deux","theo","4"
"2_theo_25.wav","2","deux","theo","5"
"2_theo_26.wav","2","deux","theo","6"
"2_theo_27.wav","2","deux","theo","7"
"2_theo_28.wav","2","deux","theo","8"
"2_theo_29.wav","2","deux","theo","9"
"2_theo_2.wav","2","deux","theo","2"
"2_theo_30.wav","2","deux","theo","0"
"2_theo_31.wav","2","deux","theo","1"
"2_theo_32.wav","2","deux","theo","2"
"2_theo_33.wav","2","deux","theo","3"
"2_theo_34.wav","2","deux","theo","4"
"2_theo_35.wav","2","deux","theo","5"
"2_theo_36.wav","2","deux","theo","6"
"2_theo_37.wav","2","deux","theo","7"
"2_theo_38.wav","2","deux","theo","8"
"2_theo_39.wav","2","deux","theo","9"
"2_theo_3.wav","2","deux","theo","3"
"2_theo_40.wav","2","deux","theo","0"
"2_theo_41.wav","2","deux","theo","1"
"2_theo_42.wav","2","deux","theo","2"
"2_theo_43.wav","2","deux","theo","3"
"2_theo_44.wav","2","deux","theo","4"
"2_theo_45.wav","2","deux","theo","5"
"2_theo_46.wav","2","deux","theo","6"
"2_theo_47.wav","2","deux","theo","7"
"2_theo_48.wav","2","deux","theo","8"
"2_theo_49.wav","2","deux","theo","9"
"2_theo_4.wav","2","deux","theo","4"
"2_theo_5.wav","2","deux","theo","5"
"2_theo_6.wav","2","deux","theo","6"
"2_theo_7.wav","2","deux","theo","7"
"2_theo_8.wav","2","deux","theo","8"
"2_theo_9.wav","2","deux","theo","9"
"2_yweweler_0.wav","2","deux","yweweler","0"
"2_yweweler_10.wav","2","deux","yweweler","0"
"2_yweweler_11.wav","2","deux","yweweler","1"
"2_yweweler_12.wav","2","deux","yweweler","2"
"2_yweweler_13.wav","2","deux","yweweler","3"
"2_yweweler_14.wav","2","deux","yweweler","4"
"2_yweweler_15.wav","2","deux","yweweler","5"
"2_yweweler_16.wav","2","deux","yweweler","6"
"2_yweweler_17.wav","2","deux","yweweler","7"
"2_yweweler_18.wav","2","deux","yweweler","8"
"2_yweweler_19.wav","2","deux","yweweler","9"
"2_yweweler_1.wav","2","deux","yweweler","1"
"2_yweweler_20.wav","2","deux","yweweler","0"
"2_yweweler_21.wav","2","deux","yweweler","1"
"2_yweweler_22.wav","2","deux","yweweler","2"
"2_yweweler_23.wav","2","deux","yweweler","3"
"2_yweweler_24.wav","2","deux","yweweler","4"
"2_yweweler_25.wav","2","deux","yweweler","5"
"2_yweweler_26.wav","2","deux","yweweler","6"
"2_yweweler_27.wav","2","deux","yweweler","7"
"2_yweweler_28.wav","2","deux","yweweler","8"
"2_yweweler_29.wav","2","deux","yweweler","9"
"2_yweweler_2.wav","2","deux","yweweler","2"
"2_yweweler_30.wav","2","deux","yweweler","0"
"2_yweweler_31.wav","2","deux","yweweler","1"
"2_yweweler_32.wav","2","deux","yweweler","2"
"2_yweweler_33.wav","2","deux","yweweler","3"
"2_yweweler_34.wav","2","deux","yweweler","4"
"2_yweweler_35.wav","2","deux","yweweler","5"
"2_yweweler_36.wav","2","deux","yweweler","6"
"2_yweweler_37.wav","2","deux","yweweler","7"
"2_yweweler_38.wav","2","deux","yweweler","8"
"2_yweweler_39.wav","2","deux","yweweler","9"
"2_yweweler_3.wav","2","deux","yweweler","3"
"2_yweweler_40.wav","2","deux","yweweler","0"
"2_yweweler_41.wav","2","deux","yweweler","1"
"2_yweweler_42.wav","2","deux","yweweler","2"
"2_yweweler_43.wav","2","deux","yweweler","3"
"2_yweweler_44.wav","2","deux","yweweler","4"
"2_yweweler_45.wav","2","deux","yweweler","5"
"2_yweweler_46.wav","2","deux","yweweler","6"
"2_yweweler_47.wav","2","deux","yweweler","7"
"2_yweweler_48.wav","2","deux","yweweler","8"
"2_yweweler_49.wav","2","deux","yweweler","9"
"2_yweweler_4.wav","2","deux","yweweler","4"
"2_yweweler_5.wav","2","deux","yweweler","5"
"2_yweweler_6.wav","2","deux","yweweler","6"
"2_yweweler_7.wav","2","deux","yweweler","7"
"2_yweweler_8.wav","2","deux","yweweler","8"
"2_yweweler_9.wav","2","deux","yweweler","9"
"3_george_0.wav","3","trois","george","0"
"3_george_10.wav","3","trois","george","0"
"3_george_11.wav","3","trois","george","1"
"3_george_12.wav","3","trois","george","2"
"3_george_13.wav","3","trois","george","3"
"3_george_14.wav","3","trois","george","4"
"3_george_15.wav","3","trois","george","5"
"3_george_16.wav","3","trois","george","6"
"3_george_17.wav","3","trois","george","7"
"3_george_18.wav","3","trois","george","8"
"3_george_19.wav","3","trois","george","9"
"3_george_1.wav","3","trois","george","1"
"3_george_20.wav","3","trois","george","0"
"3_george_21.wav","3","trois","george","1"
"3_george_22.wav","3","trois","george","2"
"3_george_23.wav","3","trois","george","3"
"3_george_24.wav","3","trois","george","4"
"3_george_25.wav","3","trois","george","5"
"3_george_26.wav","3","trois","george","6"
"3_george_27.wav","3","trois","george","7"
"3_george_28.wav","3","trois","george","8"
"3_george_29.wav","3","trois","george","9"
"3_george_2.wav","3","trois","george","2"
"3_george_30.wav","3","trois","george","0"
"3_george_31.wav","3","trois","george","1"
"3_george_32.wav","3","trois","george","2"
"3_george_33.wav","3","trois","george","3"
"3_george_34.wav","3","trois","george","4"
"3_george_35.wav","3","trois","george","5"
"3_george_36.wav","3","trois","george","6"
"3_george_37.wav","3","trois","george","7"
"3_george_38.wav","3","trois","george","8"
"3_george_39.wav","3","trois","george","9"
"3_george_3.wav","3","trois","george","3"
"3_george_40.wav","3","trois","george","0"
"3_george_41.wav","3","trois","george","1"
"3_george_42.wav","3","trois","george","2"
"3_george_43.wav","3","trois","george","3"
"3_george_44.wav","3","trois","george","4"
"3_george_45.wav","3","trois","george","5"
"3_george_46.wav","3","trois","george","6"
"3_george_47.wav","3","trois","george","7"
"3_george_48.wav","3","trois","george","8"
"3_george_49.wav","3","trois","george","9"
"3_george_4.wav","3","trois","george","4"
"3_george_5.wav","3","trois","george","5"
"3_george_6.wav","3","trois","george","6"
"3_george_7.wav","3","trois","george","7"
"3_george_8.wav","3","trois","george","8"
"3_george_9.wav","3","trois","george","9"
"3_jackson_0.wav","3","trois","jackson","0"
"3_jackson_10.wav","3","trois","jackson","0"
"3_jackson_11.wav","3","trois","jackson","1"
"3_jackson_12.wav","3","trois","jackson","2"
"3_jackson_13.wav","3","trois","jackson","3"
"3_jackson_14.wav","3","trois","jackson","4"
"3_jackson_15.wav","3","trois","jackson","5"
"3_jackson_16.wav","3","trois","jackson","6"
"3_jackson_17.wav","3","trois","jackson","7"
"3_jackson_18.wav","3","trois","jackson","8"
"3_jackson_19.wav","3","trois","jackson","9"
"3_jackson_1.wav","3","trois","jackson","1"
"3_jackson_20.wav","3","trois","jackson","0"
"3_jackson_21.wav","3","trois","jackson","1"
"3_jackson_22.wav","3","trois","jackson","2"
"3_jackson_23.wav","3","trois","jackson","3"
"3_jackson_24.wav","3","trois","jackson","4"
"3_jackson_25.wav","3","trois","jackson","5"
"3_jackson_26.wav","3","trois","jackson","6"
"3_jackson_27.wav","3","trois","jackson","7"
"3_jackson_28.wav","3","trois","jackson","8"
"3_jackson_29.wav","3","trois","jackson","9"
"3_jackson_2.wav","3","trois","jackson","2"
"3_jackson_30.wav","3","trois","jackson","0"
"3_jackson_31.wav","3","trois","jackson","1"
"3_jackson_32.wav","3","trois","jackson","2"
"3_jackson_33.wav","3","trois","jackson","3"
"3_jackson_34.wav","3","trois","jackson","4"
"3_jackson_35.wav","3","trois","jackson","5"
"3_jackson_36.wav","3","trois","jackson","6"
"3_jackson_37.wav","3","trois","jackson","7"
"3_jackson_38.wav","3","trois","jackson","8"
"3_jackson_39.wav","3","trois","jackson","9"
"3_jackson_3.wav","3","trois","jackson","3"
"3_jackson_40.wav","3","trois","jackson","0"
"3_jackson_41.wav","3","trois","jackson","1"
"3_jackson_42.wav","3","trois","jackson","2"
"3_jackson_43.wav","3","trois","jackson","3"
"3_jackson_44.wav","3","trois","jackson","4"
"3_jackson_45.wav","3","trois","jackson","5"
"3_jackson_46.wav","3","trois","jackson","6"
"3_jackson_47.wav","3","trois","jackson","7"
"3_jackson_48.wav","3","trois","jackson","8"
"3_jackson_49.wav","3","trois","jackson","9"
"3_jackson_4.wav","3","trois","jackson","4"
"3_jackson_5.wav","3","trois","jackson","5"
"3_jackson_6.wav","3","trois","jackson","6"
"3_jackson_7.wav","3","trois","jackson","7"
"3_jackson_8.wav","3","trois","jackson","8"
"3_jackson_9.wav","3","trois","jackson","9"
"3_lucas_0.wav","3","trois","lucas","0"
"3_lucas_10.wav","3","trois","lucas","0"
"3_lucas_11.wav","3","trois","lucas","1"
"3_lucas_12.wav","3","trois","lucas","2"
"3_lucas_13.wav","3","trois","lucas","3"
"3_lucas_14.wav","3","trois","lucas","4"
"3_lucas_15.wav","3","trois","lucas","5"
"3_lucas_16.wav","3","trois","lucas","6"
"3_lucas_17.wav","3","trois","lucas","7"
"3_lucas_18.wav","3","trois","lucas","8"
"3_lucas_19.wav","3","trois","lucas","9"
"3_lucas_1.wav","3","trois","lucas","1"
"3_lucas_20.wav","3","trois","lucas","0"
"3_lucas_21.wav","3","trois","lucas","1"
"3_lucas_22.wav","3","trois","lucas","2"
"3_lucas_23.wav","3","trois","lucas","3"
"3_lucas_24.wav","3","trois","lucas","4"
"3_lucas_25.wav","3","trois","lucas","5"
"3_lucas_26.wav","3","trois","lucas","6"
"3_lucas_27.wav","3","trois","lucas","7"
"3_lucas_28.wav","3","trois","lucas","8"
"3_lucas_29.wav","3","trois","lucas","9"
"3_lucas_2.wav","3","trois","lucas","2"
"3_lucas_30.wav","3","trois","lucas","0"
"3_lucas_31.wav","3","trois","lucas","1"
"3_lucas_32.wav","3","trois","lucas","2"
"3_lucas_33.wav","3","trois","lucas","3"
"3_lucas_34.wav","3","trois","lucas","4"
"3_lucas_35.wav","3","trois","lucas","5"
"3_lucas_36.wav","3","trois","lucas","6"
"3_lucas_37.wav","3","trois","lucas","7"
"3_lucas_38.wav","3","trois","lucas","8"
"3_lucas_39.wav","3","trois","lucas","9"
"3_lucas_3.wav","3","trois","lucas","3"
"3_lucas_40.wav","3","trois","lucas","0"
"3_lucas_41.wav","3","trois","lucas","1"
"3_lucas_42.wav","3","trois","lucas","2"
"3_lucas_43.wav","3","trois","lucas","3"
"3_lucas_44.wav","3","trois","lucas","4"
"3_lucas_45.wav","3","trois","lucas","5"
"3_lucas_46.wav","3","trois","lucas","6"
"3_lucas_47.wav","3","trois","lucas","7"
"3_lucas_48.wav","3","trois","lucas","8"
"3_lucas_49.wav","3","trois","lucas","9"
"3_lucas_4.wav","3","trois","lucas","4"
"3_lucas_5.wav","3","trois","lucas","5"
"3_lucas_6.wav","3","trois","lucas","6"
"3_lucas_7.wav","3","trois","lucas","7"
"3_lucas_8.wav","3","trois","lucas","8"
"3_lucas_9.wav","3","trois","lucas","9"
"3_nicolas_0.wav","3","trois","nicolas","0"
"3_nicolas_10.wav","3","trois","nicolas","0"
"3_nicolas_11.wav","3","trois","nicolas","1"
"3_nicolas_12.wav","3","trois","nicolas","2"
"3_nicolas_13.wav","3","trois","nicolas","3"
"3_nicolas_14.wav","3","trois","nicolas","4"
"3_nicolas_15.wav","3","trois","nicolas","5"
"3_nicolas_16.wav","3","trois","nicolas","6"
"3_nicolas_17.wav","3","trois","nicolas","7"
"3_nicolas_18.wav","3","trois","nicolas","8"
"3_nicolas_19.wav","3","trois","nicolas","9"
"3_nicolas_1.wav","3","trois","nicolas","1"
"3_nicolas_20.wav","3","trois","nicolas","0"
"3_nicolas_21.wav","3","trois","nicolas","1"
"3_nicolas_22.wav","3","trois","nicolas","2"
"3_nicolas_23.wav","3","trois","nicolas","3"
"3_nicolas_24.wav","3","trois","nicolas","4"
"3_nicolas_25.wav","3","trois","nicolas","5"
"3_nicolas_26.wav","3","trois","nicolas","6"
"3_nicolas_27.wav","3","trois","nicolas","7"
"3_nicolas_28.wav","3","trois","nicolas","8"
"3_nicolas_29.wav","3","trois","nicolas","9"
"3_nicolas_2.wav","3","trois","nicolas","2"
"3_nicolas_30.wav","3","trois","nicolas","0"
"3_nicolas_31.wav","3","trois","nicolas","1"
"3_nicolas_32.wav","3","trois","nicolas","2"
"3_nicolas_33.wav","3","trois","nicolas","3"
"3_nicolas_34.wav","3","trois","nicolas","4"
"3_nicolas_35.wav","3","trois","nicolas","5"
"3_nicolas_36.wav","3","trois","nicolas","6"
"3_nicolas_37.wav","3","trois","nicolas","7"
"3_nicolas_38.wav","3","trois","nicolas","8"
"3_nicolas_39.wav","3","trois","nicolas","9"
"3_nicolas_3.wav","3","trois","nicolas","3"
"3_nicolas_40.wav","3","trois","nicolas","0"
"3_nicolas_41.wav","3","trois","nicolas","1"
"3_nicolas_42.wav","3","trois","nicolas","2"
"3_nicolas_43.wav","3","trois","nicolas","3"
"3_nicolas_44.wav","3","trois","nicolas","4"
"3_nicolas_45.wav","3","trois","nicolas","5"
"3_nicolas_46.wav","3","trois","nicolas","6"
"3_nicolas_47.wav","3","trois","nicolas","7"
"3_nicolas_48.wav","3","trois","nicolas","8"
"3_nicolas_49.wav","3","trois","nicolas","9"
"3_nicolas_4.wav","3","trois","nicolas","4"
"3_nicolas_5.wav","3","trois","nicolas","5"
"3_nicolas_6.wav","3","trois","nicolas","6"
"3_nicolas_7.wav","3","trois","nicolas","7"
"3_nicolas_8.wav","3","trois","nicolas","8"
"3_nicolas_9.wav","3","trois","nicolas","9"
"3_theo_0.wav","3","trois","theo","0"
"3_theo_10.wav","3","trois","theo","0"
"3_theo_11.wav","3","trois","theo","1"
"3_theo_12.wav","3","trois","theo","2"
"3_theo_13.wav","3","trois","theo","3"
"3_theo_14.wav","3","trois","theo","4"
"3_theo_15.wav","3","trois","theo","5"
"3_theo_16.wav","3","trois","theo","6"
"3_theo_17.wav","3","trois","theo","7"
"3_theo_18.wav","3","trois","theo","8"
"3_theo_19.wav","3","trois","theo","9"
"3_theo_1.wav","3","trois","theo","1"
"3_theo_20.wav","3","trois","theo","0"
"3_theo_21.wav","3","trois","theo","1"
"3_theo_22.wav","3","trois","theo","2"
"3_theo_23.wav","3","trois","theo","3"
"3_theo_24.wav","3","trois","theo","4"
"3_theo_25.wav","3","trois","theo","5"
"3_theo_26.wav","3","trois","theo","6"
"3_theo_27.wav","3","trois","theo","7"
"3_theo_28.wav","3","trois","theo","8"
"3_theo_29.wav","3","trois","theo","9"
"3_theo_2.wav","3","trois","theo","2"
"3_theo_30.wav","3","trois","theo","0"
"3_theo_31.wav","3","trois","theo","1"
"3_theo_32.wav","3","trois","theo","2"
"3_theo_33.wav","3","trois","theo","3"
"3_theo_34.wav","3","trois","theo","4"
"3_theo_35.wav","3","trois","theo","5"
"3_theo_36.wav","3","trois","theo","6"
"3_theo_37.wav","3","trois","theo","7"
"3_theo_38.wav","3","trois","theo","8"
"3_theo_39.wav","3","trois","theo","9"
"3_theo_3.wav","3","trois","theo","3"
"3_theo_40.wav","3","trois","theo","0"
"3_theo_41.wav","3","trois","theo","1"
"3_theo_42.wav","3","trois","theo","2"
"3_theo_43.wav","3","trois","theo","3"
"3_theo_44.wav","3","trois","theo","4"
"3_theo_45.wav","3","trois","theo","5"
"3_theo_46.wav","3","trois","theo","6"
"3_theo_47.wav","3","trois","theo","7"
"3_theo_48.wav","3","trois","theo","8"
"3_theo_49.wav","3","trois","theo","9"
"3_theo_4.wav","3","trois","theo","4"
"3_theo_5.wav","3","trois","theo","5"
"3_theo_6.wav","3","trois","theo","6"
"3_theo_7.wav","3","trois","theo","7"
"3_theo_8.wav","3","trois","theo","8"
"3_theo_9.wav","3","trois","theo","9"
"3_yweweler_0.wav","3","trois","yweweler","0"
"3_yweweler_10.wav","3","trois","yweweler","0"
"3_yweweler_11.wav","3","trois","yweweler","1"
"3_yweweler_12.wav","3","trois","yweweler","2"
"3_yweweler_13.wav","3","trois","yweweler","3"
"3_yweweler_14.wav","3","trois","yweweler","4"
"3_yweweler_15.wav","3","trois","yweweler","5"
"3_yweweler_16.wav","3","trois","yweweler","6"
"3_yweweler_17.wav","3","trois","yweweler","7"
"3_yweweler_18.wav","3","trois","yweweler","8"
"3_yweweler_19.wav","3","trois","yweweler","9"
"3_yweweler_1.wav","3","trois","yweweler","1"
"3_yweweler_20.wav","3","trois","yweweler","0"
"3_yweweler_21.wav","3","trois","yweweler","1"
"3_yweweler_22.wav","3","trois","yweweler","2"
"3_yweweler_23.wav","3","trois","yweweler","3"
"3_yweweler_24.wav","3","trois","yweweler","4"
"3_yweweler_25.wav","3","trois","yweweler","5"
"3_yweweler_26.wav","3","trois","yweweler","6"
"3_yweweler_27.wav","3","trois","yweweler","7"
"3_yweweler_28.wav","3","trois","yweweler","8"
"3_yweweler_29.wav","3","trois","yweweler","9"
"3_yweweler_2.wav","3","trois","yweweler","2"
"3_yweweler_30.wav","3","trois","yweweler","0"
"3_yweweler_31.wav","3","trois","yweweler","1"
"3_yweweler_32.wav","3","trois","yweweler","2"
"3_yweweler_33.wav","3","trois","yweweler","3"
"3_yweweler_34.wav","3","trois","yweweler","4"
"3_yweweler_35.wav","3","trois","yweweler","5"
"3_yweweler_36.wav","3","trois","yweweler","6"
"3_yweweler_37.wav","3","trois","yweweler","7"
"3_yweweler_38.wav","3","trois","yweweler","8"
"3_yweweler_39.wav","3","trois","yweweler","9"
"3_yweweler_3.wav","3","trois","yweweler","3"
"3_yweweler_40.wav","3","trois","yweweler","0"
"3_yweweler_41.wav","3","trois","yweweler","1"
"3_yweweler_42.wav","3","trois","yweweler","2"
"3_yweweler_43.wav","3","trois","yweweler","3"
"3_yweweler_44.wav","3","trois","yweweler","4"
"3_yweweler_45.wav","3","trois","yweweler","5"
"3_yweweler_46.wav","3","trois","yweweler","6"
"3_yweweler_47.wav","3","trois","yweweler","7"
"3_yweweler_48.wav","3","trois","yweweler","8"
